1 - min(mdcv$evaluation_log$val_merror),booster,max_depth,eta,subsample,colsample_bytree,min_child_weight
0.844,xgbtree,5,0.29788712041219695,0.9113192116608844,0.7394256600178778,0
0.844,xgbtree,3,0.07157021798193454,0.7552299727452918,0.65251594632864,9
0.844,xgbtree,3,0.10684859107248484,0.888225985202007,0.7050188603810966,9
0.844,xgbtree,7,0.14657275419216603,0.8539289010921494,0.6495033142156899,4
0.844,xgbtree,3,0.2577438540686853,0.7007324560312553,0.7706562871113419,3
0.844,xgbtree,9,0.2962885104841553,0.7357130561955273,0.72377003217116,7
0.844,xgbtree,5,0.18537311274558305,0.7858021822525187,0.9192950068041682,4
0.844,xgbtree,7,0.1437973924796097,0.7057226900476962,0.6851375747472048,6
0.844,xgbtree,3,0.20113224124070256,0.7908389374380931,0.9857884001918137,4
0.844,xgbtree,4,0.07926163291558622,0.976779076224193,0.7011751181446015,8
0.844,xgbtree,3,0.18012052077334373,0.9895283014513552,0.7489363101311028,5
0.844,xgbtree,9,0.02076763810357079,0.7063323902431875,0.6631184179335833,1
0.844,xgbtree,9,0.14882207796210423,0.8162427061237394,0.7316898884251714,1
0.844,xgbtree,6,0.2231708053080365,0.8834889918798581,0.7489868012256921,0
0.844,xgbtree,10,0.16819348928984254,0.8806019740644843,0.8007095691747963,8
0.844,xgbtree,9,0.16537549921078606,0.8012764976127073,0.9575852638110518,5
0.844,xgbtree,4,0.1685398005414754,0.7950105708325281,0.8800320603884757,4
0.844,xgbtree,9,0.16890454843873157,0.9919305560877547,0.7424469629302621,1
0.844,xgbtree,5,0.21823223002254963,0.9090766489040106,0.6806692075915635,5
0.844,xgbtree,8,0.11585114589426665,0.966913487482816,0.7307260086759925,8
0.844,xgbtree,4,0.21428251479985191,0.9702628351515159,0.6821154340170323,7
0.844,xgbtree,3,0.05006455825874582,0.9560247003333643,0.7114552889019251,9
0.844,xgbtree,6,0.04761688000056893,0.9645864329766483,0.683902187552303,5
0.844,xgbtree,4,0.06079470836091787,0.9306051038904115,0.7390100019983947,5
0.844,xgbtree,9,0.22308433326659724,0.9072864127578214,0.7141965280286968,1
0.844,xgbtree,10,0.2235122555284761,0.8014632381033152,0.7838546459563076,3
0.844,xgbtree,5,0.06287409238982945,0.8508210192900151,0.9608994437381625,1
0.844,xgbtree,3,0.16221913624322043,0.7953570995945483,0.7230208606459201,2
0.844,xgbtree,4,0.08914784026565029,0.782549547846429,0.7312419204972684,7
0.844,xgbtree,3,0.26762799568474294,0.9311812189174816,0.625626306142658,8
0.844,xgbtree,6,0.04691215964499861,0.8321540755685419,0.6810214193537831,6
0.844,xgbtree,9,0.1249104828108102,0.8608527223346755,0.722801364120096,2
0.844,xgbtree,5,0.1136711695184931,0.7585411863168701,0.7096875541843474,4
0.844,xgbtree,7,0.09533898383844643,0.9091810536105186,0.6563556860201061,3
0.844,xgbtree,10,0.2405063602165319,0.9354643478989602,0.982360647059977,5
0.844,xgbtree,9,0.2992524871346541,0.7295555767137557,0.601497050654143,2
0.844,xgbtree,3,0.1940449433773756,0.7270413538208231,0.7679704308509827,8
0.844,xgbtree,8,0.13894446581834927,0.720575228286907,0.6274450747296214,6
0.844,xgbtree,3,0.15098067972343415,0.7896759188268333,0.671155853383243,5
0.844,xgbtree,4,0.20197840988636018,0.9511505130678415,0.7561343505978584,5
0.844,xgbtree,9,0.11842498233774676,0.9478151767980307,0.7155257874168456,2
0.844,xgbtree,5,0.12216201392468064,0.9756406294414773,0.6691925634630024,3
0.844,xgbtree,3,0.1600838815839961,0.757124669617042,0.9640985366888344,7
0.844,xgbtree,3,0.20127398405689745,0.7857647694880142,0.689603956323117,7
0.844,xgbtree,6,0.044052946309093385,0.8049238985637203,0.8596741430461406,4
0.844,xgbtree,6,0.03779551511863247,0.9948516143485904,0.7122144240885973,1
0.844,xgbtree,10,0.24791452293749897,0.9187591251218692,0.6080336346291005,3
0.844,xgbtree,10,0.2733707693079486,0.8291567696491255,0.7209659235551953,1
0.844,xgbtree,8,0.11931667586090042,0.7635283721843734,0.7960247177630663,2
0.844,xgbtree,4,0.24608926362358033,0.7587292722426354,0.6423630790784954,1
0.844,xgbtree,3,0.16672115861205383,0.8292829887475818,0.9054078843444586,9
0.844,xgbtree,5,0.08977481551934033,0.8250403432408348,0.8539542209357023,3
0.844,xgbtree,9,0.19843831113539637,0.7722135685849935,0.9539352896623313,2
0.844,xgbtree,7,0.2373092178069055,0.8365541390143334,0.9039142201654613,1
0.844,xgbtree,6,0.2783592248382047,0.9127916807075962,0.7904523818753659,2
0.844,xgbtree,3,0.11771734771318733,0.9483413030626252,0.7851823079399765,3
0.844,xgbtree,9,0.12422538301208987,0.989933792501688,0.7207287715747952,6
0.844,xgbtree,4,0.2637408460583538,0.861369638564065,0.673912030365318,2
0.844,xgbtree,3,0.051355414669960735,0.8454775794176385,0.6745367118157446,1
0.844,xgbtree,8,0.1379462410812266,0.879439554689452,0.7949828689917922,3
0.844,xgbtree,3,0.0475836520944722,0.9339215920539573,0.6818532416597008,8
0.844,xgbtree,7,0.2887378406105563,0.8744860688224435,0.703302622679621,1
0.844,xgbtree,10,0.2699709408776835,0.7604615359334275,0.9837291313335299,4
0.844,xgbtree,5,0.10896241358947008,0.7189919142285361,0.8476212056353688,2
0.844,xgbtree,7,0.010306608024984598,0.7832289279205724,0.8708185635507106,1
0.844,xgbtree,3,0.06595216252608224,0.8322965682717041,0.7626961062662303,0
0.844,xgbtree,3,0.13397062538657337,0.7088531595421954,0.9367821631021798,2
0.844,xgbtree,3,0.2537009850051254,0.8173862302443012,0.9954019453376531,3
0.844,xgbtree,4,0.1416154480725527,0.7358541762223467,0.8009301034733654,8
0.844,xgbtree,3,0.2919874705839902,0.9810649855528026,0.8715205943211912,4
0.844,xgbtree,6,0.24920376769267022,0.8709511619526893,0.6832867189310491,1
0.844,xgbtree,3,0.22061964615946636,0.7873447761172429,0.6526742810383439,7
0.844,xgbtree,5,0.05210650789784267,0.9628577308962122,0.6289617446251213,8
0.844,xgbtree,6,0.23184304329333827,0.9931553294882178,0.7275819659233094,3
0.844,xgbtree,5,0.10942030526697634,0.9461596353212371,0.8655818516388536,2
0.844,xgbtree,5,0.2513760667410679,0.9210905234096571,0.8313551163300872,5
0.844,xgbtree,6,0.07535259436815976,0.8103577041532843,0.9402906234376133,2
0.844,xgbtree,3,0.1698081703367643,0.7570543671026826,0.654411131888628,2
0.844,xgbtree,8,0.23587463670643047,0.8791019790573046,0.7187744408845902,6
0.844,xgbtree,6,0.0420468719350174,0.9208616822259501,0.6291735467500984,5
0.844,xgbtree,3,0.06452895342838019,0.7344066247576847,0.8190576693043112,2
0.844,xgbtree,3,0.039699572117533534,0.737291411939077,0.6280808389186859,7
0.844,xgbtree,3,0.03288714233087375,0.7384741282323375,0.7453646483831108,7
0.844,xgbtree,10,0.18620353997685016,0.7638972003711387,0.6425415783189237,5
0.844,xgbtree,7,0.2693739106645808,0.874864312261343,0.9706402622163296,5
0.844,xgbtree,3,0.0457081354316324,0.8552054854808375,0.7428242102265358,1
0.844,xgbtree,4,0.237468000666704,0.7120119308819994,0.6941829124465585,4
0.844,xgbtree,8,0.1371648901910521,0.7392314619617536,0.8245252105407417,7
0.844,xgbtree,7,0.2663927700696513,0.7766063177026807,0.6495400916785001,3
0.844,xgbtree,6,0.28946763707557693,0.8826214178232477,0.7296853356994688,9
0.844,xgbtree,5,0.22109963722061365,0.8715211992617696,0.9676781213842333,4
0.844,xgbtree,7,0.2000662130420096,0.9962538823718206,0.730756916385144,5
0.844,xgbtree,9,0.22784041721839457,0.850563306780532,0.6987407195381821,2
0.844,xgbtree,8,0.06534916576230898,0.9609562694095075,0.6618388533592224,5
0.844,xgbtree,8,0.201767688812688,0.7714834358775988,0.9589430019259453,3
0.844,xgbtree,8,0.19347404300468043,0.8104644909268245,0.8850890818051993,4
0.844,xgbtree,3,0.19767299024388194,0.9608268135692923,0.8605907810851932,5
0.844,xgbtree,10,0.08733683596132322,0.925755582540296,0.7074596559628844,1
0.844,xgbtree,6,0.028607950434088703,0.7560153822880238,0.6070075074210762,1
0.844,xgbtree,7,0.09696803501807152,0.9080781947122887,0.6685063665732741,4
0.844,xgbtree,4,0.05260646333219483,0.725955089693889,0.6115772546268999,3
0.844,xgbtree,10,0.03227145312586799,0.7320744807599112,0.9405328205786645,0
0.844,xgbtree,9,0.18574914297787473,0.8728482510196045,0.9280365338549018,5
0.844,xgbtree,4,0.10430589391151442,0.90147263223771,0.6528343337588012,2
0.844,xgbtree,5,0.10008160318015143,0.7213959695771336,0.6457151936367154,7
0.844,xgbtree,3,0.0866650384524837,0.9556260065874085,0.7520828415639699,10
0.844,xgbtree,5,0.23346332648070528,0.8691684211138636,0.6773040044121444,2
0.844,xgbtree,5,0.24541174398967996,0.820409044669941,0.929524804931134,0
0.844,xgbtree,10,0.21128488735994325,0.9921828779857605,0.89442963069304815,1
0.844,xgbtree,7,0.11124218549812212,0.8600726406089961,0.6264373183250427,2
0.844,xgbtree,10,0.22635700589045882,0.7358694297494366,0.7397868120111525,5
0.844,xgbtree,6,0.0676722045824863,0.8731759923044592,0.8782767775468527,1
0.844,xgbtree,8,0.12895360386231913,0.7220854601822793,0.7264685832895339,10
0.844,xgbtree,3,0.19921055777929722,0.828726196102798,0.9262648725882172,7
0.844,xgbtree,9,0.05014967637136578,0.9409843480214477,0.7310423663817346,7
0.844,xgbtree,3,0.09485640011029317,0.9904920671368018,0.8553159320726991,9
0.844,xgbtree,3,0.07581658993382005,0.913551127933897,0.8055217307060957,2
0.844,xgbtree,7,0.1381845279620029,0.8373511153040454,0.6699913745746017,2
0.844,xgbtree,4,0.10077753697521984,0.7331244726898148,0.7276294400915504,7
0.844,xgbtree,6,0.16377776496112345,0.782568415091373,0.9212418790906668,2
0.844,xgbtree,10,0.21087934422073884,0.9795168556505814,0.6443629659712314,2
0.844,xgbtree,9,0.17276138429297133,0.935161167406477,0.6922063843347133,5
0.844,xgbtree,3,0.1286105402302928,0.9818863336229697,0.6145838865078985,1
0.844,xgbtree,4,0.11970673348987473,0.8583454212872311,0.6742634712718427,3
0.844,xgbtree,8,0.22133687921566889,0.9642161413794383,0.6898805502802133,2
0.844,xgbtree,5,0.11358000410022213,0.7092496324330568,0.9693707806989551,0
0.844,xgbtree,9,0.19477302548708395,0.8947494515450671,0.6316454018466174,1
0.844,xgbtree,10,0.1539752648747526,0.8770719703985378,0.9529120377264917,0
0.844,xgbtree,4,0.16901368238031864,0.9561422653961926,0.6445309215225279,2
0.844,xgbtree,4,0.24686760071897879,0.7958965222816914,0.9731922361068428,5
0.844,xgbtree,6,0.2514708795701153,0.999588092113845,0.68855787999928,4
0.844,xgbtree,10,0.243526496689301,0.7486127926735207,0.6507116768509149,1
0.844,xgbtree,10,0.1511406752583571,0.8124427229631692,0.8426503687165677,1
0.844,xgbtree,8,0.1402070244285278,0.7287893551634624,0.7496809314936399,1
0.844,xgbtree,8,0.2429787420714274,0.8918054033303633,0.6938636041246354,6
0.844,xgbtree,10,0.24187932567205278,0.9902787732658908,0.7458201818168163,10
0.844,xgbtree,7,0.21692013680702074,0.8358499023364856,0.6476962683722377,1
0.844,xgbtree,6,0.055504906370770185,0.978550001163967,0.6239491751417517,8
0.844,xgbtree,7,0.14285720059415324,0.7388394336448982,0.7353495079092681,8
0.844,xgbtree,6,0.1461410226719454,0.711033370369114,0.7134718446061015,9
0.844,xgbtree,3,0.13106354629155248,0.9205622886773199,0.6644548671320081,2
0.844,xgbtree,3,0.04886717702029273,0.7766017059097066,0.6100683169439435,4
0.844,xgbtree,7,0.18721498165745287,0.7976633989717811,0.9511955398134887,3
0.844,xgbtree,4,0.06476634072838351,0.8138832560507581,0.7267377870157361,4
0.844,xgbtree,3,0.18576674898155032,0.9232659434201196,0.6271476502530277,3
0.844,xgbtree,6,0.11092496339231728,0.9689111062325537,0.6811032331548631,6
0.844,xgbtree,5,0.08291956304106861,0.9722469658823684,0.6351786085404455,6
0.844,xgbtree,3,0.07403719121124594,0.7434312799246982,0.7070569107308984,8
0.844,xgbtree,9,0.22152169198496266,0.7910526460735127,0.9907615782693029,2
0.844,xgbtree,4,0.24387018421432002,0.8597133761737495,0.9370195347815752,2
0.844,xgbtree,7,0.07094297939678654,0.9733572704251856,0.696080613695085,4
0.844,xgbtree,4,0.22336329277139155,0.8742120343027636,0.652087799180299,3
0.844,xgbtree,3,0.24552210930967702,0.9653548880945891,0.646648636367172,8
0.844,xgbtree,6,0.03363325022161007,0.8016570827458054,0.9440712662413716,2
0.844,xgbtree,5,0.0871612983336672,0.7004772022133693,0.8371458533219993,6
0.844,xgbtree,6,0.29276272670133036,0.8272868669359013,0.9364537839777768,0
0.844,xgbtree,7,0.22776880726683885,0.7173099404200911,0.6445838298648595,4
0.844,xgbtree,5,0.10903781429864465,0.7041631676023825,0.769465911295265,4
0.844,xgbtree,4,0.10035524561768397,0.97901215122547,0.7489176072180271,2
0.844,xgbtree,4,0.19666337007423862,0.8575970758218319,0.6976619185879827,3
0.844,xgbtree,6,0.09858958746306597,0.7163984664250165,0.8971806667745112,3
0.844,xgbtree,3,0.18390686178347096,0.9659409680170938,0.6699807907454669,1
0.844,xgbtree,9,0.09606454613618552,0.821391185792163,0.6768295991234481,5
0.844,xgbtree,5,0.2887233624444343,0.7856578817125409,0.8745754498057068,1
0.844,xgbtree,9,0.017162157122511415,0.7140463644871488,0.8744941730983555,7
0.844,xgbtree,3,0.12256720203906296,0.7631782542914152,0.9889082099311054,8
0.844,xgbtree,7,0.042308446567039935,0.938711162051186,0.611194073408842,8
0.844,xgbtree,10,0.1667237264313735,0.992507149791345,0.6149694135412573,2
0.844,xgbtree,6,0.09098239072365685,0.8914616502355784,0.6975558622740209,4
0.844,xgbtree,8,0.11481708944309502,0.9733918874757365,0.7310361820273101,5
0.844,xgbtree,10,0.12929785944055766,0.7236439248314127,0.9137224677950144,0
0.844,xgbtree,6,0.19442605550168082,0.900652494514361,0.7516670234501361,1
0.844,xgbtree,7,0.1157459613168612,0.893658049730584,0.6960087819956243,4
0.844,xgbtree,3,0.15561478780116886,0.8276461792876944,0.8185945505276322,6
0.844,xgbtree,10,0.04641612481093034,0.8404667475726455,0.7335070423781872,3
0.844,xgbtree,6,0.07397488374728708,0.7209636467974633,0.8534405963495373,7
0.844,xgbtree,3,0.14917856494896115,0.841866298392415,0.7103938987478614,0
0.844,xgbtree,4,0.16711984959663823,0.9050874853506684,0.7297660289332271,6
0.844,xgbtree,7,0.18588731724768875,0.7045788571238517,0.721863750834018,9
0.844,xgbtree,10,0.25076795236673205,0.8035173962125555,0.914142417628318,2
0.844,xgbtree,7,0.15912316037807614,0.7146503353025764,0.6387122998945415,9
0.844,xgbtree,10,0.16610691347625106,0.7206394597887993,0.7250583688728511,9
0.844,xgbtree,3,0.059516712247859684,0.9960322090424597,0.7177098048850894,5
0.844,xgbtree,7,0.021593489579390734,0.752825838746503,0.9558461293578148,1
0.844,xgbtree,10,0.05765281464671716,0.7786737204063683,0.6941825889982283,5
0.844,xgbtree,5,0.08867626277962698,0.8015867857495322,0.7283939834684133,3
0.844,xgbtree,3,0.13440525638870895,0.8114441673504188,0.6906639100052416,10
0.844,xgbtree,7,0.07680006209993734,0.8320202007889748,0.8623593656346202,2
0.844,xgbtree,9,0.08458085902268066,0.9244339729426428,0.6321504893712699,7
0.844,xgbtree,6,0.2587880772748031,0.8583320216974244,0.9647088526748121,7
0.844,xgbtree,9,0.1888269934686832,0.8614791441475973,0.6401772467419505,4
0.844,xgbtree,9,0.11966991131193934,0.9200230061775073,0.6011450102552771,2
0.844,xgbtree,6,0.24214910557726396,0.9936171048786491,0.6577376732602715,2
0.844,xgbtree,4,0.15863825832027942,0.9785069279605523,0.6508363814093172,4
0.84,xgbtree,5,0.12305401446530594,0.9267353080678731,0.7361916167661547,7
0.84,xgbtree,3,0.1882939033745788,0.7510960788698866,0.8147167013958097,5
0.84,xgbtree,5,0.08797917971154674,0.7672140166861936,0.6571164638735354,9
0.84,xgbtree,4,0.2593213073397055,0.8818519587628544,0.8074067302048207,2
0.84,xgbtree,8,0.21361196352401748,0.7465846865670756,0.6200796539895236,0
0.84,xgbtree,5,0.27853573598200454,0.7834707103436812,0.6185049687512219,0
0.84,xgbtree,5,0.04995810118271038,0.8255532631184905,0.8444528971798718,2
0.84,xgbtree,6,0.1663460853532888,0.8598825704772025,0.8675513133406638,7
0.84,xgbtree,10,0.12084144042339175,0.7335423401091248,0.9797799615189433,7
0.84,xgbtree,9,0.15347333128098398,0.9962340555386617,0.691611688490957,6
0.84,xgbtree,9,0.1340251586982049,0.7085321941878646,0.8869932583533227,0
0.84,xgbtree,5,0.26768702041823417,0.9814872047165408,0.7374303221702576,2
0.84,xgbtree,4,0.15558961243601516,0.7134506879840046,0.7438292749226093,7
0.84,xgbtree,3,0.0644796761451289,0.8667910839896649,0.6790399591438472,2
0.84,xgbtree,9,0.02201744296355173,0.7057384540326893,0.9114129464142025,0
0.84,xgbtree,3,0.08856838506413622,0.8763432327192276,0.9238243608735501,7
0.84,xgbtree,4,0.17649469055002556,0.9619536250131204,0.6703916231170296,4
0.84,xgbtree,5,0.1957360420655459,0.9164821909740567,0.8295885625295341,5
0.84,xgbtree,3,0.28906220264500004,0.9118245717603713,0.9087632844224572,3
0.84,xgbtree,10,0.1282942234445363,0.9252157713519409,0.7108490183018148,2
0.84,xgbtree,4,0.1338764292257838,0.793058550893329,0.6301513349637389,2
0.84,xgbtree,8,0.043957534299697724,0.8160549737745896,0.9513632645830512,0
0.84,xgbtree,9,0.20573792714392766,0.7879804722964763,0.9414019340649247,2
0.84,xgbtree,9,0.1706919678999111,0.9532083863858134,0.7345902750268578,3
0.84,xgbtree,7,0.025298396619036795,0.8235590676777065,0.8455124447122216,0
0.84,xgbtree,10,0.21169423732673748,0.8492801266722381,0.9993000688031316,6
0.84,xgbtree,7,0.1974970078561455,0.8484340275404975,0.9896307797171175,0
0.84,xgbtree,4,0.16807900708634407,0.7754769384628162,0.8241011534817517,0
0.84,xgbtree,6,0.2011363615002483,0.943753718980588,0.6917319029569626,4
0.84,xgbtree,9,0.18795026790816335,0.9499006729573012,0.7310468954965472,4
0.84,xgbtree,8,0.039857056010514494,0.7965248255524784,0.8772839038632809,2
0.84,xgbtree,6,0.1400913230678998,0.8735824594274163,0.6782741818577052,3
0.84,xgbtree,5,0.272641212339513,0.8181609938619658,0.7277355148456991,4
0.84,xgbtree,4,0.1708518678927794,0.8127754325512796,0.6750019228085875,5
0.84,xgbtree,4,0.1641205506096594,0.9628738835221157,0.6708589277230202,4
0.84,xgbtree,9,0.19919428166700526,0.8352354455506429,0.602986456733197,1
0.84,xgbtree,9,0.2758644667640328,0.9685513228876517,0.6775535042397678,5
0.84,xgbtree,3,0.10153682426782323,0.9889198860619217,0.6456666002981365,9
0.84,xgbtree,7,0.11436556545784696,0.8394854224985465,0.7489373681135476,1
0.84,xgbtree,7,0.21619073101785033,0.7419265279080718,0.680374167021364,10
0.84,xgbtree,3,0.14419434108771384,0.7182161445030942,0.9201816677115857,7
0.84,xgbtree,4,0.26774278801167384,0.8386195917380974,0.9287231386639178,2
0.84,xgbtree,10,0.04647540132980794,0.7421704421984031,0.6351281280629336,8
0.84,xgbtree,3,0.1932964570634067,0.7907649224391207,0.7430993027985096,8
0.84,xgbtree,3,0.06259928022045641,0.9253066353034228,0.6199864122085273,8
0.84,xgbtree,6,0.14441761922324076,0.8234311311971396,0.7074064223095775,2
0.84,xgbtree,9,0.21177460021339356,0.7844161299290136,0.6639246648177505,4
0.84,xgbtree,5,0.055198167962953446,0.8761385048739612,0.6046630105935037,6
0.84,xgbtree,6,0.16006643479457125,0.7565948029980063,0.7077045798301697,0
0.84,xgbtree,3,0.06368137184064834,0.853168470528908,0.7199049558490515,2
0.84,xgbtree,10,0.11297376241767777,0.9560723587172106,0.6565948428586125,9
0.84,xgbtree,7,0.18082016254542396,0.9100299580255523,0.6183038095943629,3
0.84,xgbtree,4,0.028877861532382663,0.7975674570538103,0.9511181136593223,3
0.84,xgbtree,6,0.08985523910727351,0.8469089691760019,0.8402109510265291,6
0.84,xgbtree,5,0.05018924043746665,0.8656236070441081,0.6680957126431167,0
0.84,xgbtree,7,0.18218961786013096,0.8461798789678141,0.6430410642176866,1
0.84,xgbtree,5,0.07588543247431516,0.9749210661044344,0.8751835043542087,2
0.84,xgbtree,9,0.294879013528116,0.8691831935895606,0.8919151070527732,4
0.84,xgbtree,5,0.29698528511682526,0.9331919779768214,0.7284802782349289,1
0.84,xgbtree,6,0.05296956250444054,0.8508456676732749,0.6840738283470273,9
0.84,xgbtree,7,0.27666319996118544,0.715358199737966,0.7226706062443554,5
0.84,xgbtree,6,0.17736357572022826,0.7616286217235029,0.711091494280845,7
0.84,xgbtree,7,0.05352089329855517,0.7284108391031623,0.8058301514014602,10
0.84,xgbtree,3,0.04530171647900715,0.7672732506180182,0.8872432622127235,3
0.84,xgbtree,7,0.061167139729950575,0.8456714818952604,0.87856483515352,0
0.84,xgbtree,8,0.04936143841827288,0.7056534954812377,0.8985265847295523,5
0.84,xgbtree,3,0.28253317658789456,0.8141115860082209,0.9339819100685418,1
0.84,xgbtree,7,0.17356743796961382,0.7740163841517642,0.9198751331306994,2
0.84,xgbtree,9,0.28785957050975414,0.7819726324873044,0.6684247427619994,1
0.84,xgbtree,4,0.15796573219355195,0.7920546981273219,0.6804161003790796,7
0.84,xgbtree,7,0.07997341318754478,0.8860711105633527,0.9198465351015329,1
0.84,xgbtree,3,0.18253480448387563,0.7582196217263117,0.7060133914463222,1
0.84,xgbtree,3,0.17249844850739465,0.741249900101684,0.778907258529216,5
0.84,xgbtree,3,0.18600049238186328,0.9740048159612342,0.6347860609181225,3
0.84,xgbtree,6,0.1664867905760184,0.9642061609774828,0.6375450472347438,5
0.84,xgbtree,4,0.04885420105885714,0.7311182151315734,0.7443267312832177,0
0.84,xgbtree,7,0.0965704890526831,0.7023829446872696,0.8610216250643135,3
0.84,xgbtree,3,0.16763378367759288,0.8791696160566062,0.9627341719344258,7
0.84,xgbtree,8,0.12805433496832846,0.7865889204666018,0.6565032353624701,3
0.84,xgbtree,7,0.022822747563477606,0.7339758962858468,0.9052465892396867,3
0.84,xgbtree,4,0.05781538556329906,0.7058576089330018,0.6643372556194663,3
0.84,xgbtree,5,0.2653188968217,0.877819582936354,0.9486546679399908,1
0.84,xgbtree,7,0.17086612222716213,0.8761304981308058,0.9824052463285625,3
0.84,xgbtree,8,0.2633300431095995,0.8541405243100598,0.6202637751586735,3
0.84,xgbtree,3,0.26360531644662843,0.8071571408538147,0.8245906858704984,3
0.84,xgbtree,7,0.24201782363699748,0.7854147559497505,0.8431176595389843,8
0.84,xgbtree,7,0.0298447700147517,0.9943441789597273,0.8542250208556652,0
0.84,xgbtree,4,0.22738944386597723,0.8055108702508732,0.78895178521052,4
0.84,xgbtree,4,0.01893404860282317,0.8091108063003047,0.6020684586837888,4
0.84,xgbtree,3,0.1607122090109624,0.7419384753331542,0.712805088236928,9
0.84,xgbtree,4,0.24330292450031266,0.7681593650951981,0.902575852163136,1
0.84,xgbtree,7,0.10370014695450662,0.7766644085524603,0.7251555860973895,6
0.84,xgbtree,6,0.10869666400598361,0.7086068820441142,0.8605204595252871,4
0.84,xgbtree,7,0.24201820992399006,0.7183897756971418,0.7041404081508518,10
0.84,xgbtree,10,0.04476568395970389,0.9160695196362212,0.7200269591063261,4
0.84,xgbtree,6,0.25978378274012354,0.8468786780256778,0.6819760954007507,2
0.84,xgbtree,7,0.0706215042178519,0.9857195488642901,0.6848864917643368,4
0.84,xgbtree,10,0.056440823103766885,0.9778012530878186,0.6346581290476024,2
0.84,xgbtree,5,0.28111710005905477,0.8236443714937195,0.7037013960070908,3
0.84,xgbtree,6,0.2538198547833599,0.7111954111373051,0.9027879348024725,3
0.84,xgbtree,9,0.13739136159187182,0.8002196371322498,0.7366058115847409,5
0.84,xgbtree,5,0.14055660389363767,0.7981836060062051,0.6434986659325659,8
0.84,xgbtree,9,0.1268120965664275,0.8940718814032153,0.834416555147618,6
0.84,xgbtree,3,0.11166505287634207,0.7890181591035798,0.6973355511203408,8
0.84,xgbtree,6,0.21756790991174058,0.9332256046356633,0.7234453118406237,2
0.84,xgbtree,10,0.222798172456678,0.8313279818743466,0.9144772784784436,2
0.84,xgbtree,4,0.24902863775612785,0.7444793586153536,0.6658638038672506,2
0.84,xgbtree,3,0.25611264823004604,0.9813868109602482,0.7255269821733237,7
0.84,xgbtree,7,0.1112618252984248,0.8120388631010428,0.9098140059970319,5
0.84,xgbtree,4,0.2228862159792334,0.9652534725144506,0.8285058500245214,7
0.84,xgbtree,4,0.1614298809529282,0.9284971014130861,0.6156409612856805,0
0.84,xgbtree,10,0.2554617713252082,0.7976611858000978,0.6123345408588647,6
0.84,xgbtree,8,0.2200966330175288,0.947084777825512,0.7426853629760444,6
0.84,xgbtree,9,0.021973501788452268,0.9854838327039033,0.7516276814974845,1
0.84,xgbtree,3,0.1934115788922645,0.9199286697432398,0.6366104184649884,7
0.84,xgbtree,7,0.10786969046806916,0.7685369692044333,0.7263765129260719,0
0.84,xgbtree,4,0.04133087991271168,0.7086354340193792,0.6612960909493267,9
0.84,xgbtree,3,0.03200335732661187,0.9685473943594843,0.6315662843175233,9
0.84,xgbtree,10,0.21191624397644773,0.8573387540876864,0.9297462259419262,9
0.84,xgbtree,5,0.04372278990224004,0.7676396061433479,0.6300311019644141,10
0.84,xgbtree,9,0.20428540641907603,0.7446035118540748,0.6996097836643458,2
0.84,xgbtree,5,0.2942481071408838,0.8731614921009168,0.6621228722855449,5
0.84,xgbtree,3,0.1908597301528789,0.9381160866003484,0.6975054999813437,2
0.84,xgbtree,5,0.23060611561173572,0.9603470410453155,0.8269420237280428,4
0.84,xgbtree,4,0.21972484161145986,0.8749557411530986,0.8343667732551694,2
0.84,xgbtree,10,0.2987472395482473,0.8842527536209672,0.7537667034193873,1
0.84,xgbtree,9,0.24197972970316187,0.7980878928443417,0.6286340174265206,3
0.84,xgbtree,4,0.13066587872104718,0.7154462139122187,0.616661801096052,6
0.84,xgbtree,3,0.2317423001048155,0.7476125880610197,0.810545926913619,6
0.84,xgbtree,9,0.19708037218311802,0.9892328827409074,0.722828471288085,9
0.84,xgbtree,4,0.1298872729600407,0.9512303697643801,0.7858694227412343,10
0.84,xgbtree,6,0.2983707833942026,0.9774799018865451,0.6686011468060314,6
0.84,xgbtree,6,0.24068474364699796,0.7055277810432017,0.7276305909268558,9
0.84,xgbtree,5,0.17460496701998635,0.8692545046564192,0.7285919992253185,7
0.84,xgbtree,4,0.2418360421503894,0.8861252002418041,0.9471063199453056,10
0.84,xgbtree,7,0.18949637116398663,0.8622912062564865,0.7207837807945907,5
0.84,xgbtree,3,0.10288234916748477,0.882010285789147,0.6159468655474484,3
0.84,xgbtree,8,0.2817487301351502,0.7568349599605426,0.8885072978213429,4
0.84,xgbtree,5,0.25310526530491184,0.8838712426368147,0.8455931543372571,4
0.84,xgbtree,3,0.25712542040972036,0.8514851848129183,0.8913162992335856,7
0.84,xgbtree,8,0.11787150208372621,0.7323997820029035,0.7241138527169824,4
0.84,xgbtree,3,0.07372664759634062,0.8192071980098262,0.8457985780201852,6
0.84,xgbtree,8,0.2953213830990717,0.8938765835482627,0.6200548480264843,2
0.84,xgbtree,8,0.13044334817677736,0.7819057208020239,0.6208303653635084,4
0.84,xgbtree,6,0.24184068670962006,0.8368281445465982,0.709375562891364,5
0.84,xgbtree,5,0.10704846829175949,0.8957601730711758,0.964348411001265,2
0.84,xgbtree,3,0.03633927264250815,0.7040794372092932,0.6415406229905783,3
0.84,xgbtree,4,0.2382679776661098,0.8137773015303537,0.7233022551052273,1
